36923 HC U.COMMUNE;;
36924 HS U.COMMUNE;;
36925 HC U.COMMUNE;;
36927 CS U.COMMUNE;;
36928 BM U.COMMUNE;;
36930 HC U.COMMUNE;;
36933 AU U.COMMUNE;;
36937 U.COMMUNE CR;;
36938 HJ U.COMMUNE;;
36940 HC U.COMMUNE CR;;
36943 HC U.COMMUNE;;
36947 MT KINESITHERAPIE CHLS;;
36950 BO U.COMMUNE;;
36967 HC U.COMMUNE;;
36968 HC U.COMMUNE;;
36985 HC U.COMMUNE;;
36990 CS 3C LOCAL SUD CANCEROLOGIE;;
36993 HC U.COMMUNE;;
UF CHARGES RATTACHEES RECHERCHE A.CH;;
RADIOPROTECTION A CHARIAL;;
RADIOPHYSIQUE MEDICALE;;
ECHO DOPPLER ANTOINE CHARIAL;;
RADIO MOBILE ANTOINE CHARIAL;;
RADIOLOGIE ANTOINE CHARIAL;;
UNITE COMMUNE C3;;
C3 SOINS DE COURTE DUREE;;
C3 SOINS LONGUE DUREE;;
A2 SOINS COURTE DUREE;;
A2 SOINS DE SUITE READAPT PERS AGEES;;
37140 CS CONS Pr ALBRAN;;
A3 SOINS COURTE DUREE;;
A3 SOINS LONGUE DUREE;;
SCD C1;;
SSR C1;;
UC EHPAD BUDGET E ANTOINE CHARIAL;;
C2 SOINS COURTE DUREE;;
37163 BAT E EHPAD;;
37171 A1 SOINS COURTE DUREE;;
SSR A1;;
UNITE COMMUNE C4;;
C4 SOINS LONGUE DUREE;;
ERGOTHERAPIE;;
ANALYSES ET TRANSPORTS;;
POOL BUDGET E - ANTOINE CHARIAL;;
PSYCHOMOTRICITE;;
37204 SLD A2;;
POOL BUDGET H;;
37209 CS CONSULTATION CARDIOLOGIE;;
37210 CS CONSULTATION ORL;;
37211 CS CONSULTATION OPH;;
37212 CS CONSULTATION STOMATO;;
37214 CS CONSULTATION MEDECINE GERIATRIQUE;;
37215 CS CONSULTATION GASTRO ENTEROLOGIE;;
KINESITHERAPIE;;
37217 CS CONSULTATION DERMATOLOGIE;;
37218 CS CONSULTATION RHUMATOLOGIE;;
U.COMMUNE CR;;
B1 SOINS COURTE DUREE;;
B1 SOINS DE SUITE READAPT PERS AGEES;;
37226 CS CONSULTATION PSYCHIATRIE;;
37228 CS CONSULTATION CHIRURGIE VASCULAIRE;;
37229 CS CONSULTATION ENDOCRINOLOGIE;;
B2 SOINS COURTE DUREE;;
37232 SSR B2;;
ORTHOPHONIE;;
37237 CS CONSULTATION PNEUMOLOGIE;;
37238 CS CONSULTATIONS D ORTHOPEDIE;;
37240 CS CONSULTATION EVALUATION DE GERIATRIE;;
37241 CS CONSULTATION ANGIOLOGIE;;
37242 CS CONSULTATION  ALGOLOGIE;;
37243 CS CONSULTATION ONCOLOGIE;;
HYGIENE HOSPITALIERE A CHARIAL;;
37249 CS CONSULTATION URODYNAMIQUE;;
UHIM A CHARIAL;;
LOI HURIET;;
REED NUTRITIONNELLE A CHARIAL;;
SLD C2;;
C3 SOINS LONGUE DUREE;;
A3 SOINS LONGUE DUREE;;
37370 HC UC SLD BUDGET B ANTOINE CHARIAL;;
UC SLD C3;;
UC SLD A3;;
UC SLD;;
UC SLD C4;;
UC SLD A2;;
37382 SLD B2;;
C4 SOINS LONGUE DUREE;;
HC UNITE C1;;
C2 SSR CS;;
SSR PG OP TIR;;
SCD C1;;
37414 AU GESTION MED RISQ COLLECTIFS CATASTROPHES;;
37421 HC SCD B1;;
SCD B2;;
37570 HOSPIT. BREVE D EVALUATION GERIATRIQUE;;
37570 HC BREVE EVAL. GERIATRIQUE;;
SERVICE PHARMACEUTIQUE A.CH;;
37609 SANTE AU TRAVAIL A.CHARIAL;;
37713 CS MEMOIRE;;
37750 MT PLATEAU ERGOTHERAPIE SSR;;
37760 MT PLATEAU DE KINESITHERAPIE SSR;;
MISSION SANTE PUBLIC EN CSG;;
U.COMMUNE CR SLD;;
UNITE CNE SOINS DE LONGUE DUREE;;
U COMMUNE CR SLD A CHARIAL;;
UNITE COMMUNE V40;;
U.COMMUNE CR - SRR;;
39148 HC SSR PAV C1 BIS;;
39151 HJ GERIATRIE;;
39228 HC SSR PAV C1;;
39237 HC COURT SEJOUR PAV C1;;
39248 HC SSR PAV C2;;
39250 HC SCD B2;;
39260 HC SCD C2;;
39390 HC POOL BUDGET B SLD FD;;
39391 HC A2 UNITE SLD;;
39392 HC A1 UNITE SLD;;
39393 HC B1 UNITE SLD;;
39399 SHT UF LOGISTIQUE SLD;;
39500 CS MEDECINE GERIATRIQUE;;
39501 CS EQUIPES MOBILES DE GERIATRIE;;
39551 MT PLATEAU DE KINESITHERAPIE SSR;;
39552 MT PLATEAU D ERGOTHERAPIE SSR;;
39553 MT PLATEAU DE PSYCHOMOTRICITE SSR;;
39582 MT KINES SSR;;
39592 CS MISSION SANTE PUBLIQUE EN CSG;;
39595 CS INCA EMG PROLOG ONCOGERIATRIE;;
39713 CS MEMOIRE;;
39901 HC U.COMMUNE CR;;
39903 HC U.COMMUNE CR;;
39915 HC UC SLD BUDGET H;;
40737 CRECHE;;
47913 HI UC EHPAD;;
50002 CONS.TRAIT.DENT;;
50050 URGENCES ODONTOLOGIQUES;;
50450 CS RADIO STOMATO SCTD;;
50503 PROTHESES;;
50509 ORTHOPED DENTOFACIAL;;
50520 SOINS R C;;
50522 REHABILITATIO ORALE SPECIFIQUE;;
50525 SEMIOLOGIE;;
50530 SOINS SPECIFIQUES;;
63630 HC IHOPE HOSPITALISATION COMPLETE;;
63632 HJ IHOPE HOSP JOUR;;
63633 HC IHOPE S.I. UNITE STERILE;;
63634 HJ IHOPE HDJ R2;;
63636 CS CTRE REF MALADIES RARES DES THALASSEMIES;;
63637 CS HEMATOLOGIE PEDIATRIQUE;;
63638 CS CONS CLB;;
63830 CS CRMR PATHOLOGIES GLOBULE ROUGE;;
80969 AU SMUR NEONAT;;
80971 AU SMUR HEH;;
80972 AU ANTENNE SMUR LYON BRON;;
81465 AO 69HCL16 0705 TACRO;;
81466 AO 170167 AO 2016I LOI HURIET;;
81600 RM CT 69HCL18 0135 ID CLO NEURODIS;;
81716 RM RHEIMS SAGE;;
81717 RM NBT EZUS;;
81718 RM STIM INSULA;;
81719 RM HONNORAT BMS;;
81720 RM VUKUSIC SOKIDMUS;;
81998 RM 69HCL18 0551 REVOL TRANSHEMO;;
83054 - 69HCL20 0790 1;;
83141 RECHERCHE CT D21036;;
83248 RM BORSON SFE;;
83249 RM BORSON BAYER RIFTOS;;
83250 RM MEWTON FEDER;;
83251 RM DELAHAYE FFC;;
83405 AO D50685 DI FILIPPO PHRC NAT 09;;
83414 GENETIQUE CARDIOLOGIE;;
83431 RECHERCHE;;
83804 RM 69HCL17 0018 BABH;;
83816 RM 69HCL18 0606 1 GUEYFFIER TOXICOLOGUE;;
83817 RM 69HCL18 0693 1 SCHEIBER SIEMENS;;
84103 RM 69HCL19 0003 EPICURE PHRCN;;
84400 AO D50677 JAVOUHEY PHRC INTER REGION 09;;
84427  PHRC NATIONAL 2011;;
84434 CT D21747 VALLA ARCURPL;;
84434 AO LETIEVANT EQUIPE GHE RECHERCHE;;
84788 RM 17 0780 RHU CHOP;;
84823 RM 69HCL18 0684 GAILLARD C4C FSJD;;
84824 RM 69HCL18 0685 1 BACCHETTA CYSTINOSIS;;
84825 RM CT 69HCL18 0382 2 GUFFON SANOFI;;
84826 RM CT 69HCL18 0396 2 LECLERC ALEXION;;
84827 RM CT 69HCL18 0234 2 LACHAUX ICON;;
84828 RM D20945 MEYRONNET GIE NEUROCEB;;
86013  69HCL19 0153 1 YOU IMMUNOGAST INCA;;
86108 RECHERCHE ENDOCRINO;;
86151 D50788 BONNEFOY MARC PRQH 2011;;
86157 D50761 DUMONTET DGOS 2010;;
86198 69HCL18 0047 1 THIVOLET PHRCN 2017 DIAMO;;
86202 RM CT69HCL18 0216 2 DUCASTELLE ABLYNX;;
86203 RM CT69HCL18 0345 THOMAS X NORVATIS;;
86204 RM CT69HCL18 0460 2 SOUQUET PJ REGENERON;;
86205 RM CT69HCL18 0489 2 DURIEU I PROTEOSTASIS;;
86206 RM CT69HCL18 0470 2 NANCEY ABBVIE;;
86207 RM CT69HCL18 0469 2 NANCEY ABBVIE;;
86208 RM CT69HCL18 0280 NANCEY HOFFMAN LA ROCHE;;
86209 RM CT69HCL18 0352 GUESQUIERES LYSARC;;
86210 RM CT69HCL18 0571 DALLE MSD FRANCE;;
86211 RM CT69HCL17 0617 2 BONNIN CASCADIAN;;
86212 RM CT69HCL18 0453 2 NANCEY HOFFMAN LA ROCHE;;
86213 RM CT69HCL18 0073 2 SOUQUET PJ REGENERON;;
86214 RM CT69HCL18 0626 2 SOUQUET BMS;;
86215 RM CT69HCL18 0696 2 DURIEU VERTEX;;
86216 RM CT69HCL18 0673 2 BARACCO GILEAD;;
86217 RM CT69HCL18 0708 2 DALLE NOVARTIS;;
86218 RM CT69HCL18 0634 2 COURAUD NOVARTIS;;
86309 RM CT69HCL18 0002 1 LYRICAN DUMONTET WP7;;
86437 CT D21735 FALANDRY LCC;;
86459 CT D22044 DALLE INCA;;
86465 CT D22116 DRAI OPTIMED EUROFINS LYON;;
86630 69HCL20 1078 KOPPE NESLE GUTCOL;;
86843 CT D21132 NANCEY/OSEO;;
86645 RM LAVILLE MAURICE ADEPHAR;;
86905 CT69HCL17 0812 1 MIALON MAAT PHARMA;;
86969 RM CT 69HCL 18 0047 2 THIVOLLET LILLY;;
86970 RM S00020 3 IC HCL PRESTATION EXTERNE PE;;
86971 RM 69HCL18 0730 INSERM JALADE PLAN CANCER;;
86972 RM 69HCL18 0727 INSERM PONCET D PLAN CANCER;;
86973 RM 69HCL18 0732 NOSBAUM FONDATION HCL;;
86974 RM 69HCL18 0733 PAYEN BMS LUNG CANCER;;
86994 RM CT69HCL18 0645 2 NANCEY JANSSEN;;
86995 RM CT69HCL 18 0704 2 X THOMAS ARGENX;;
86996 RM CT69HCL 18 0618 THOMAS X PFIZER;;
86997 RM CT69HCL18 0652 2 THOMAS X FORMA THERAPEU;;
86998 RM CT69HCL18 0701 2 NANCEY LILLY;;
86999 RM CT69HCL18 0702 2 NANCEY LILLY;;
XPRESCRIPTEUR UF INCONNU;;
Z28831 HC SLD UHR 5B;;
GHC - Edouard Herriot Centre de prelevement COVID19;;
GHC - Edouard Herriot Centre de prelevement COVID19;;
GHS - Lyon Sud  Centre de prelevement COVID19;;
GHS - Lyon Sud  Centre de prelevement COVID19;;
GHN - Centre de prelevement COVID19;;
GHN - Centre de prelevement COVID19;;
BI1 IHOP HOPITAL DE JOUR-I1;;
BI2A IHOP HOPITAL DE SEMAINE-I2A;;
BI2B IHOP I2B;;
BI3 IHOP SOINS INTENSIFS-I3;;
83804 RM 69HCL17 0018 BABH;;
_28831 HC SLD UHR 5B (Ne pas utiliser);;
_28851 HC SLD 5AB (Ne pas utiliser);;
_28871 HC SLD 5C (Ne pas utiliser);;
_28988 HC U. COMMUNE SLD CHARPENNES (Ne pas utiliser);;
32311 HC SLD I ER;;
_35140 HC HOSPITALISATION MEDECINE POLYVALENTE;;
_35201 CS ST QUENTIN FALLAVIER;;
_35258 CS CORBAS;;
_35259 CS SAINT EXUPERY;;
_35262 CS MEYZIEU;;
_35444 MT PHARMACIE PRISON ST QUENTIN;;
_35445 MT PHARMACIE PRISON DE LYON;;
Centre de prélèvements SDMIS;;
CDP ECOLE CENTRALE LYON;;
I_HCL_SIDEP;;
I_HCL_SIDEP;;
GH EST - CDP SSMT;;
GH EST - CDP POPULATION;;
HCL CDP DRIVE;;
HIA CDP SSMT DESGENETTES;;
HIA CDP POPULATION DESGENETTES;;
CDP DRIVE POPULATION;;
GH CENTRE - CDP SSMT;;
GH CENTRE - CDP POPULATION;;
GH SUD - CDP SSMT;;
GH SUD - CDP POPULATION;;
GERLAND CDP;;
GH NORD - CDP SSMT;;
GH NORD - CDP POPULATION;;
I_HCL_SIDEP;;
T211CONS CHIR ORTHO - CONSULT;;
T211HOSP 211HOSP:CHIR ORTHO - HOSPIT;;
T211I CHIR ORTHO - HOSPIT JOUR;;
T212CONS CHIR VISC - CONSULT;;
T212GYNE CHIR VISC - GYNECO;;
T213ATEC O.R.L. - ACTES TECH;;
T213CONS O.R.L. - CONSULT;;
T213CSOM O.R.L. - CONS SOM;;
T213H O.R.L. - HOSPIT;;
T213HOSP 213HOSP:O.R.L. - HOSPIT;;
T214ATEC OPHT - ACTES TECH;;
T214CONS OPHT - CONSULT;;
T214H OPHT - HOSPIT;;
T214HOSP 214HOSP:OPHT - HOSPIT;;
T214ORTH OPHT - ORTHOPTIE;;
T215A PLANS SPE MCO;;
T220CDOU RHUMATO - CONS DOU;;
T220CONS RHUMATO - CONSULT;;
T220EXPL RHUMATO - EXPLO;;
T222 POLE MEDICALE;;
T222A ONCO GASTRO;;
T222B HS;;
T222CARD CARDIO HOSPIT;;
T222CSHJ UMA CONS;;
T222D HOSPITALISATION  MEDICALE AMBULATOIRE;;
T222DERM DERMATO HOSPIT;;
T222E NEURO HOSPIT;;
T222ENDO ENDOC HOSPIT;;
T222F PNEUMO HOSPIT;;
T222G CARDIO HOSPIT;;
T222GAST GASTRO HOSPIT;;
T222HJCA CARDIO HOSPIT JOUR;;
T222HJDE DERMATO HOSPIT JOUR;;
T222HJEN ENDOC HOSPIT JOUR;;
T222HJGA GASTRO HOSPIT JOUR;;
T222HJMI MIPIT HOSPIT JOUR;;
T222HJNE NEURO HOSPIT JOUR;;
T222HJON ONCO HOSPIT JOUR;;
T222HJPN PNEUMO HOSPIT JOUR;;
T222MIPIT MIPIT HOSPIT;;
T222NEURO NEURO HOSPIT;;
T222ONCO ONCO HOSPIT;;
T222PNEU PNEUMO HOSPIT;;
T222PREF VSA PREFET;;
T222S Prévision Hospitalisation médicale Ambulatoire;;
T222SEAN SEANCE;;
T222SPCA 222SPCA:Cardiologie Soins Palliatifs;;
T222SPGA GASTRO SOINS PAL;;
T222SPNE NEURO SOINS PAL;;
T222SPON ONCO SOINS PAL;;
T222SPPN PNEUMO SOINS PAL;;
T223CDIA 223CDIA:ENDOC - CONS DIAB.;;
T223CNUT ENDOC - REED NUTRI;;
T223CONS ENDOC - CONSULT;;
T224 POLE CHIRURGICAL;;
T224A ORL HOSPIT;;
T224B CHIR ORTHO HOSPIT;;
T224CCO 224CCO:CONSULTATION CHIRURGIE ORTHOPEDIQUE;;
T224CCV 224CCV:CONSULTATION CHIRURGIE VISCERALE;;
T224CODO 224CODO:CONSULTATION ODONTOLOGIE;;
T224COPH 224COPH:CONSULTATION OPHTALMOLOGIE;;
T224CORL 224CORL:CONSULTATION ORL;;
T224D HOSPITALISATION CHIRURGICALE AMBULATOIRE;;
T224GAS 224GAS:CONSULTATION ENDOSCOPIE;;
T224H UNITE DE CHIRURGIES 1D-1C;;
T224HJCO CHIR ORTHO HOSPIT JOUR;;
T224HJCS HCA CONS;;
T224HJCV CHIR VISC HOSPIT JOUR;;
T224HJGA ENDOSCOPIE HOSPIT JOUR;;
T224HJOD ODONTO HOSPIT JOUR;;
T224HJOP OPHTALMO HOSPIT JOUR;;
T224HJOR ORL HOSPIT JOUR;;
T224HODO ODONTO HOSPIT;;
T224HOPH OPHTALMO HOSPIT;;
T224HORL ORL HOSPIT;;
T224HORT CHIR ORTHO HOSPIT;;
T224HVIS CHIR VISC HOSPIT;;
T225CONS DERMATO - CONSULT;;
T225EXPL DERMATO - EXPLO;;
T226CONS PNEUMO - CONSULT;;
T226CPSY PNEUMO - PSYCHO;;
T226EXPL PNEUMO - EXPLO;;
T226TABA PNEUMO - TABACO;;
T228COAG CARDIO - EDUC  ANTICOAG;;
T228CONS CARDIO - CONSULT;;
T228DIET CARDIO - EDUC DIET;;
T228MSPO CARDIO - MED SPORT;;
T228TABA PNEUMO - TABACO;;
T228TECH CARDIO - TECH;;
T230ANES ANESTHESIOLOGIE;;
T230BREV ANESTH - SALLE REVEIL;;
T230CONS ANESTH - CONSULT;;
T231 REANIMATION;;
T231ANES ANESTHESIE;;
T231CONS ANESTH - CONSULT;;
T231H ANESTH-REA HOSP;;
T231REAN ANESTHESIE;;
T231S UNITE SURVEILLANCE CONTINUE;;
T231USCO UNIT SURV CONT;;
T232ECHO RADIO - ECHO;;
T232IRMA RADIO - I.R.M.;;
T232RADI RADIO CONVEN;;
T232SCAN RADIO - SCAN;;
T233 MEDECINE PHYSIQUE ET DE READAPTATION;;
T233CDOU M.P.R. - CONS DOU;;
T233CONS M.P.R. - CONSULT;;
T233ERGO M.P.R. - ERGO;;
T233H M.P.R. HOSP;;
T233HJOU MPR - HOSPIT JOUR;;
T233HOSP M.P.R. - HOSPIT;;
T233I MPR HOSP JOUR;;
T233J MPR JOUR MCO;;
T233JMCO MPR - HOSP JOUR MCO;;
T233REED M.P.R. - REEDU;;
T234CONS ONCO - CONSULT;;
T234CPSY ONCO - PSYCHO;;
T234CRCP ONCO - RCP;;
T235BACT BIOL - BACTERIO;;
T235BIOL BIOL - BIOLOGIE;;
T235HEMA BIOL - HEMATO;;
T235PREL BIOL - PRELEV;;
T235SERO BIOL - IMMUNO-SERO;;
T235TSPE BIOL - TRAV SPE;;
T236BIOC BIOCH - BIOCHIMIE;;
T236IMMU BIOCH - IMMUNO-CHIM;;
T236TOXI BIOCH - TOXICO;;
T236TSPE BIOCH - TRAV SPE;;
T237DIST PHARMACIE;;
T239BCAR BLOC - CARDIO;;
T239BCMF BLOC - C.M.F.;;
T239BGAS BLOC - GASTRO;;
T239BODO BLOC - ODONTO;;
T239BOPH BLOC - O.P.H.;;
T239BORL BLOC - O.R.L.;;
T239BORT BLOC - CHIR ORTHO;;
T239BREV BLOC - SALLE REVEIL;;
T239BVIS BLOC - CHIR VISC;;
T242CONS GASTRO - CONSULT;;
T242EXPL GASTRO - EXPLO;;
T244PREL 244PREL:PRELEV MED TRAV;;
T245MPER 245MPER:MEDECINE PERSO;;
T245PREL 245PREL:PRELEV MED PERS;;
T247LABO LABORATOIRE;;
T255CADD CCE ADDICTOLOGIE;;
T255CAER CCE AERONAUTIQUE;;
T255CANE CCE ANESTHESIOLOGIE;;
T255CCAR CCE CARDIOLOGIE;;
T255CCHV CCE CHIRURCHIE VISCERALE;;
T255CCOR CCE ORTHO;;
T255CDER CCE DERMATOLOGIE;;
T255CDIE CCE DIETETIQUE;;
T255CEND CCE ENDOCRINOLOGIE;;
T255CGYN CCE GYNECOLOGIE;;
T255CHGE CCE HEPATO GASTRO ENTEROLOGIE;;
T255CMIT CCE MALADIES INFECTIEUSES ET TROPICALES;;
T255CMMA CCE MEDECINE MANUELLE;;
T255CMSG CCE MEDECINE DE SPORT;;
T255CNEU CCE NEURO;;
T255CODO CCE ODONTOLOGIE;;
T255CONC CCE ONCOLOGIE;;
T255COPH CCE OPH;;
T255CORL CCE ORL;;
T255CORT CCE ORTHOPTIE;;
T255CPNE CCE PNEUMOLOGIE;;
T255CRHU CCE RHUMATOLOGIE;;
T255CSOM CCE CONSULTATION SOMMEIL;;
T255CURO CCE UROLOGIE;;
T255CVAC CCE MEDECINE DU VOYAGE ET VACCINATIONS;;
T255ERHU CCE EDUCATION THERAPEUTIQUE;;
T255ICHI CCE SOINS INFIRMIERS CHIRURGIE;;
T255IMED CCE SOINS INFIRMIERS MEDECINE;;
T255PREL CCE CENTRE DE PRELEVEMENT;;
T255RCP CCE RCP;;
T256ORL EXPLORATIONS ORL;;
T256TCAR EXPLORATIONS CARDIOLOGIE;;
T256THGE EXPLORATIONS DIGESTIVES;;
T256TNEU EXPLORATIONS NEUROLOGIE;;
T256TPNE EXPLORATIONS PNEUMOLOGIE;;
T257CMEM NEURO - MEMOIRE;;
T257CONS NEURO - CONSULT;;
T257ORTH NEURO - ORTHO;;
T257PSYM NEURO - PSYCHOMOT;;
T258 PSYCHIATRIE;;
T258CADD PSY - ADDICTO;;
T258CDOU PSY - CONS DOULEUR;;
T258CONS PSY - CONSULT;;
T258ERGO PSY - ERGO;;
T258HJOU PSY- HOSP DE JOUR;;
T258HNUI PSY - HOSP DE NUIT;;
T258HOSP PSY - HOSPIT;;
T258J PSYCHIATRIE HOSPITALISATION JOUR;;
T258N PSYCHIATRIE HOSPITALISATION NUIT;;
T258P PSYCHIATRIE HOSPITALISATION COMPLETE;;
T258PCHO PSY - PSYCHO CONS;;
T260ADEN ODONTO - PRO DENT;;
T260CONS ODONTO - CONS+SOIN;;
T268A HOSPITALISATION POLYVALENTE INFECTIEUSE ET TROPICALE;;
T268CARD CARDIOLOGIE HOSPITALISATION;;
T268DERM DERMATOLOGIE HOSPITALISATION;;
T268ENDO ENDOCRINOLOGIE HOSPITALISATION;;
T268GAST PATHOLOGIE DIGESTIVE HOSPITALISATION;;
T268M CARDIOLOGIE HOSPITALISATION;;
T268MIPI MIPIT HOSPITALISATION;;
T268N PATHOLOGIE DIGESTIVE;;
T268NEUR NEUROLOGIE HOSPITALISATION;;
T268ONCO ONCOLOGIE HOSPITALISATION;;
T268PNEU PNEUMOLOGIE HOSPITALISATION;;
T268SOMM SOMMEIL HOSPITALISATION;;
T268SPGA PATHOLOGIE DIGESTIVE SOINS PALLIATIFS;;
T268SPMI MIPIT SOINS PALLIATIFS;;
T268SPNE NEUROLOGIE SOINS PALLIATIFS;;
T268SPON ONCOLOGIE SOINS PALLIATIFS;;
T268SPPN PNEUMOLOGIE SOINS PALLIATIFS;;
T277CHIM 277CHIM:MIPIT - CHIMIOTHERAPIE;;
T277CONS MAL INF - CONSULT;;
T277PATV 277PATV:MAL INF - PATH VOY;;
T277S MIPIT - CHIMIOTHERAPIE;;
T277VACC 277VACC:MAL INF - VAC INT;;
T289 POST URGENCE;;
T289H HOSPITALISATION  POST URGENCE;;
T289HPUR POST URGENCE HOSPITALISATION;;
T290 ACCUEIL DES URGENCE;;
T290A HIAD PLAN BLANC;;
T290ACCU ACCU URGENCES;;
T290CONS CONSULT URGENCES;;
T290H ACCU  URG. HOSP;;
T290HOSP UNITE HOSPIT TEMP;;
T291SIME HIAD PLAN BLANC;;
T294 ANAPATH CONS;;
T298 STRUCTURE DOULEUR CHRONIQUE;;
T298C STRUCTURE DOULEUR CHRONIQUE;;
T298HDOU STRUCTURE DOULEUR CHRONIQUE;;
V1002 U.S. ADOS BRON;;
V1005 A.F.T.A.;;
V1020 AMBU. DAPELA;;
V1029 AMBULATOIRE ST QUENTIN;;
V1030 AMBU - USIP;;
V1039 AMBULATOIRE 69G05;;
V1041 AMBULATOIRE 69G08;;
V1045 AMBULATOIRE PREVERT;;
V1046 AMBULATOIRE (HJ);;
V1047 RAFT - AMBU;;
V1049 UNITE PERIHOSP 6 13 ANS;;
V1051 CSAPA;;
V1052 APPART. DAMIDOT;;
V1053 APPARTEMENT - URPS;;
V1061 AT. SONORE THERAP. 69G03;;
V1065 ATELIER PEINTURE 69G05;;
V1081 UNITE PETITE ENFANCE TSA;;
V1083 U.S. ADOS VILLEURBANNE;;
V1084 U.S. ADOS VICTOR HUGO;;
V1088 CATTP DECINES G33;;
V1090 CATTP DAPELA;;
V1092 UNITE 7 - 12 BRON;;
V1093 CATTP G08;;
V1095 UNITE S.E. VILLEURBANNE;;
V1096 CATTP JULES ROMAINS;;
V1098 UNITE DE SOINS BEBES;;
V1099 UNITE M.G. AUTISTES;;
V1101 CATTP BRON G33;;
V1103 UNITE P.E. POINT DU JOUR;;
V1104 UNITE P.E. VICTOR HUGO;;
V1106 CATTP PA PIERRES PLANTEES;;
V1107 CATTP PA PRESQU'ILE;;
V1108 CATTP PA LES MERCIERES;;
V1110 CATTP PA VILLEURBANNE Z53;;
V1111 CATTP PA DECINES Z53;;
V1112 CATTP PA JULES ROMAINS;;
V1113 UNITE PARENTS BEBES C R;;
V1116 UNITE PARENTS BEBES RILL;;
V1117 UNITE PETITE ENFANCE;;
V1119 UNITE P.E. 1 TED VAULX;;
V1120 CATTP SERAPHINE LOUIS;;
V1123 CATTP QUADRILLE;;
V1124 CATTP VILLETTE;;
V1127 UNITE P.E. SOIR BRON;;
V1130 UNITE P.E. CALUIRE;;
V1131 Centre de Jour AMPERE;;
V1132 HJ CALUIRE;;
V1133 Centre de Jour DAMIDOT 17;;
V1134 HDJ DECINES G33;;
V1135 HJ FILS D'ARIANE VAULX;;
V1136 HJ GRAND CHEMIN BRON;;
V1138 HDJ QUADRILLE;;
V1139 HDJ VILLETTE;;
V1140 HDJ BRON G33;;
V1141 HDJ QUADRILLE PA;;
V1143 HDJ PA DECINES Z53;;
V1144 CDJ PERRIN;;
V1145 CDJ MELANIE KLEIN;;
V1146 HJ PREVERT;;
V1147 HJ RILLIEUX I13;;
V1148 CEDA;;
V1151 CENTRE DE GUIDANCE;;
V1154 CENTRE SPORTIF;;
V1158 ODO-CHV-EXTRAMUROS;;
V1159 ODO-CHV-INTRAMUROS;;
V1160 ODO-CHVURGENCES PERS;;
V1171 CMP  M.G. AUTISTES;;
V1173 CMP ADOS VILLEURBANNE;;
V1176 CMP CHASSIEU;;
V1177 CMP CROIX ROUSSE;;
V1179 CMP DECINES G33;;
V1181 CMP BRON 69I05;;
V1182 CMP BRON G33;;
V1184 CMP S.E. VILLEURBANNE;;
V1185 CMP JULES ROMAINS;;
V1187 CMP VAULX 69I05;;
V1188 CMP G08;;
V1192 CMP MARYSE BASTIE;;
V1195 CMP MONPLAISIR;;
V1197 CMP PA PIERRES PLANTEES;;
V1198 CMP PA PRESQU'ILE;;
V1202 CMP PA VILLEURBANNE Z53;;
V1204 CMP PA DECINES Z53;;
V1205 CMP PA JULES ROMAINS;;
V1207 CMP PA LES MERCIERES;;
V1208 CMP P.E. VILLEURBANNE;;
V1209 CMP PIERRES PLANTEES;;
V1210 CMP POINT DU JOUR;;
V1211 CMP PRESQU'ILE;;
V1213 CMP QUADRILLE;;
V1215 CMP SEVIGNE 69I03;;
V1217 CMP TROUBLES DU LANGAGE;;
V1219 CMP VICTOR HUGO;;
V1220 CMP CALUIRE I13;;
V1223 CMP RILIEUX I13;;
V1227 Convention - ECT;;
V1229 UC - CORBAS;;
V1235 CRIAVS - DELEGATION;;
V1237 ODO - RSBDH - EMS;;
V1238 ODO - RSBDH - ISOLE;;
V1251 Consultation de DERMATOLOGIE;;
V1253 DIETETICIENNES MOPHA;;
V1260 EMPSYPA;;
V1262 EDUC. THERAPEUTIQUE MOPHA;;
V1269 E.P.M.;;
V1273 UNITE PERIHOSPITALIERE;;
V1274 E.S.L.A.;;
V1276 SPE EXPLOR. NEURO.;;
V1283 Foyer MARY BARNES;;
V1284 Foyer S FUSCO;;
V1285 Foyer MAGELLAN;;
V1286 Foyer PRELUDE;;
V1287 Foyer RABELAIS;;
V1288 Foyer TRABOULE;;
V1289 Foyer TRANSVAL;;
V1294 SPE GYNECOLOGIE;;
V1295 H.A.D. PA;;
V1296 HC UMA ADULTES;;
V1297 HC AVICENNE;;
V1298 HC AZUR;;
V1299 DAUMEZON;;
V1300 HC FALRET;;
V1301 HC CHARNAY;;
V1302 HC CLEREMBAULT;;
V1304 HC DENIKER;;
V1305 HC ERASME;;
V1306 HC FLAVIGNY;;
V1307 HC LASEGUE;;
V1308 HC GAUGUIN;;
V1309 HC - JOUVET;;
V1310 HC ITARD;;
V1311 Unité JOSEPH ARTAUD HC;;
V1312 JC JULES VERNES;;
V1313 HC LABE;;
V1314 HC PASCAL;;
V1315 HC MAGNAN;;
V1316 HC EY;;
V1317 Maison d'Accueil Spécialisé;;
V1318 HC -MAS-UN LIT;;
V1319 Unité CLAUDE MONET HC;;
V1320 HC MONTAIGNE;;
V1321 HC MONTESSORI;;
V1322 HC - BONNAFE;;
V1323 HC RACAMIER;;
V1324 HC REGAIN;;
V1325 HC RENOIR;;
V1326 HC REQUET;;
V1327 HC REVOL;;
V1328 HC SCEVE;;
V1329 HC SEMMELWEISS;;
